Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2013)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	12	61.88044	0.12967	0.03144	-0.10137	0.07417
FLT1	12	61.88099	0.12835	0.03907	-0.09759	0.07334
FLT1	12	61.88155	0.12915	0.02725	-0.1059	0.06826
FLT1	12	61.8821	0.1319	0.03128	-0.10614	0.07165
FLT1	12	61.88266	0.13489	0.03712	-0.10478	0.07615
FLT1	12	61.88321	0.12635	0.03971	-0.102	0.06295
FLT1	12	61.88377	0.12666	0.03618	-0.09941	0.06912
FLT1	12	61.88432	0.1248	0.03572	-0.10229	0.06172
FLT1	12	61.88488	0.12418	0.03207	-0.10032	0.06553
FLT1	12	61.88544	0.1292	0.03165	-0.1077	0.06383
FLT1	12	61.88599	0.12364	0.03667	-0.09598	0.06851
FLT1	12	62.75488	0.1439	0.02099	-0.11519	0.08358
FLT1	12	62.75544	0.13729	0.01791	-0.11174	0.07767
FLT1	12	62.75599	0.12961	0.01121	-0.10313	0.07732
FLT1	12	62.75821	0.12272	0.01239	-0.10096	0.0684
FLT1	12	62.75877	0.12516	0.01672	-0.10269	0.06945
FLT1	12	62.75932	0.12822	0.01847	-0.10473	0.07141
FLT1	12	62.75988	0.12204	0.01256	-0.10069	0.06732
FLT1	12	62.76044	0.12291	0.01933	-0.09969	0.06921
FLT1	12	62.76099	0.11782	0.02113	-0.09256	0.06946
FLT1	12	62.76155	0.12251	0.01201	-0.10249	0.06597
FLT1	12	62.7621	0.12578	0.01602	-0.10454	0.06795
FLT1	12	62.76266	0.123	0.01819	-0.10169	0.06656
FLT1	12	62.76321	0.12254	0.01791	-0.10414	0.06199
FLT1	12	62.76377	0.12375	0.02169	-0.09921	0.07029
FLT1	12	62.76432	0.12037	0.01447	-0.09751	0.06896
FLT1	12	62.76488	0.11907	0.01186	-0.09779	0.06647
FLT1	12	62.76543	0.12212	0.01783	-0.10089	0.06615
FLT1	12	62.76599	0.12073	0.01742	-0.10028	0.06475
FLT1	12	62.76655	0.12478	0.019	-0.10206	0.06891
FLT1	12	62.7671	0.1263	0.02115	-0.10314	0.06966
FLT1	12	62.76766	0.12471	0.01935	-0.0973	0.0754
FLT1	12	62.76821	0.13353	0.01802	-0.10605	0.07894
FLT1	12	62.76877	0.13428	0.01956	-0.10393	0.08269
FLT1	12	62.76933	0.12768	0.01895	-0.0994	0.07754
FLT1	12	62.76988	0.11785	0.01115	-0.08992	0.07521
FLT1	12	62.77044	0.11227	0.01026	-0.08962	0.06638
FLT1	12	62.77099	0.11522	0.01745	-0.09357	0.06475
FLT1	12	62.77155	0.11327	0.01328	-0.09267	0.06339
FLT1	12	62.7721	0.11189	0.02405	-0.09067	0.06088
FLT1	12	62.77266	0.10922	0.0162	-0.09181	0.05671
FLT1	12	62.77321	0.10641	0.01964	-0.08628	0.05879
FLT1	12	62.77377	0.1056	0.01907	-0.08195	0.06371
FLT1	12	62.77432	0.10932	0.01718	-0.08714	0.06352
FLT1	12	62.77488	0.1106	0.01798	-0.08828	0.06387
FLT1	12	62.77544	0.11648	0.01315	-0.09198	0.07016
FLT1	12	62.77599	0.11208	0.01143	-0.08584	0.07102
FLT1	12	62.77655	0.1116	0.00835	-0.08598	0.07044
FLT1	12	62.7771	0.11097	0.01584	-0.08314	0.07164
FLT1	12	62.77766	0.11898	0.01536	-0.09228	0.07333
FLT1	12	62.77821	0.11828	0.01492	-0.09258	0.07199
FLT1	12	62.77877	0.1155	0.01726	-0.08757	0.0732
FLT1	12	62.77932	0.11673	0.01365	-0.0936	0.06811
FLT1	12	62.77988	0.11512	0.01164	-0.09223	0.06783
FLT1	12	62.78043	0.11617	0.01383	-0.09359	0.06716
FLT1	12	62.78099	0.11314	0.01134	-0.0892	0.06858
FLT1	12	62.78155	0.1177	0.01435	-0.09514	0.06769
FLT1	12	62.7821	0.11839	0.02035	-0.09541	0.06701
FLT1	12	62.78266	0.1189	0.02104	-0.09623	0.06643
FLT1	12	62.78321	0.11404	0.01907	-0.09113	0.06525
FLT1	12	62.78377	0.11246	0.02286	-0.08939	0.06419
FLT1	12	62.78432	0.11673	0.02139	-0.09273	0.0672
FLT1	12	62.78488	0.11438	0.01297	-0.09411	0.06321
FLT1	12	62.78543	0.12323	0.01608	-0.09981	0.07018
FLT1	12	62.78599	0.1213	0.02449	-0.09807	0.0668
FLT1	12	62.78654	0.11657	0.01462	-0.09634	0.06388
FLT1	12	62.7871	0.11441	0.01853	-0.09432	0.06192
FLT1	12	62.78766	0.12048	0.01023	-0.10015	0.0661
FLT1	12	62.78821	0.12078	0.01858	-0.10277	0.06052
FLT1	12	62.78877	0.11927	0.02551	-0.09973	0.06019
FLT1	12	62.78933	0.12176	0.02003	-0.10211	0.06317
FLT1	12	62.78988	0.12636	0.02374	-0.10504	0.06568
FLT1	12	62.79044	0.12212	0.01707	-0.10075	0.06661
FLT1	12	62.79099	0.12004	0.019	-0.09633	0.06832
FLT1	12	62.79155	0.11981	0.0263	-0.09386	0.06943
FLT1	12	62.7921	0.11693	0.0215	-0.09328	0.06686
FLT1	12	62.79266	0.11263	0.02229	-0.09061	0.06266
FLT1	12	62.79321	0.12001	0.01859	-0.09855	0.06566
FLT1	12	62.79377	0.11547	0.01941	-0.09405	0.06385
FLT1	12	62.79432	0.1191	0.01179	-0.09535	0.07017
FLT1	12	62.79488	0.11772	0.01583	-0.09504	0.06742
FLT1	12	62.79544	0.11787	0.01028	-0.09398	0.07034
FLT1	12	62.79599	0.1219	0.00985	-0.09709	0.07273
FLT1	12	62.79655	0.11691	0.00673	-0.09857	0.06241
FLT1	12	62.7971	0.11441	0.00781	-0.0958	0.06184
FLT1	12	62.79766	0.12021	0.01253	-0.10144	0.06311
FLT1	12	62.79821	0.11822	0.00834	-0.09726	0.06657
FLT1	12	62.79877	0.11518	0.01088	-0.09299	0.06684
FLT1	12	62.79932	0.11129	0.01203	-0.09215	0.06111
FLT1	12	62.79988	0.11354	0.0134	-0.09682	0.05745
FLT1	12	62.80043	0.1132	0.01474	-0.09867	0.05337
FLT1	12	62.80099	0.10667	0.01096	-0.09149	0.05333
FLT1	12	62.80155	0.11142	0.01625	-0.0929	0.05916
FLT1	12	62.8021	0.10422	0.01394	-0.0847	0.05905
FLT1	12	62.80266	0.10771	0.01541	-0.08622	0.06245
FLT1	12	62.80322	0.11192	0.01367	-0.09047	0.06425
FLT1	12	62.80377	0.11774	0.01243	-0.09515	0.06776
FLT1	12	62.80433	0.11673	0.0227	-0.09564	0.06265
FLT1	12	62.80488	0.11124	0.02307	-0.08972	0.06149
FLT1	12	62.80544	0.10813	0.02499	-0.08576	0.0609
FLT1	12	62.80599	0.11151	0.01917	-0.09144	0.06058
FLT1	12	62.80655	0.10888	0.02073	-0.09241	0.05358
FLT1	12	62.8071	0.1146	0.02795	-0.0939	0.05921
FLT1	12	62.80766	0.10992	0.02405	-0.09006	0.0581
FLT1	12	62.80821	0.10822	0.0154	-0.09053	0.05663
FLT1	12	62.80877	0.11143	0.01411	-0.09525	0.05577
FLT1	12	62.80933	0.11048	0.01819	-0.09335	0.05541
FLT1	12	62.80988	0.10694	0.01384	-0.09069	0.05474
FLT1	12	62.81044	0.10836	0.01153	-0.09086	0.05776
FLT1	12	62.81099	0.11314	0.02134	-0.08919	0.06599
FLT1	12	62.81155	0.11173	0.01301	-0.086	0.07001
FLT1	12	62.8121	0.11019	0.01776	-0.08578	0.06677
FLT1	12	62.81266	0.11102	0.01963	-0.0909	0.06049
FLT1	12	62.81321	0.11552	0.02101	-0.09732	0.05839
FLT1	12	62.81377	0.11293	0.02455	-0.091	0.06194
FLT1	12	62.81432	0.10746	0.0162	-0.0902	0.056
FLT1	12	62.81488	0.10846	0.01373	-0.09222	0.05476
FLT1	12	62.81544	0.11784	0.01285	-0.10126	0.05877
FLT1	12	62.81599	0.11487	0.0199	-0.09758	0.05713
FLT1	12	62.81655	0.11544	0.01848	-0.10018	0.05418
FLT1	12	62.8171	0.11651	0.01741	-0.09978	0.05734
